timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-25 06:50:02,2,39,1.0,0.9437111498658521,1.0,0.7117794486215538,0.8376238603000512,1.0,0.6370833333333333,0.8519628712478722,1.0,0.782954260651629,0.8777659604712585,1.0
