timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-25 06:47:27,0,39,1.0,0.9437111498658521,1.0,1.0,0.9437111498658521,1.0
