Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9777,1.0000,0.1692
1,grid,100.00,0.8663,0.8725,0.9474,0.1444
2,transistor,100.00,0.7571,0.8901,0.7101,0.4429
3,screw,100.00,0.3878,0.8660,0.7289,0.0164
Mean,Overall,100.00,0.7528*,0.9016*,0.8466*,0.1932*
