metric,value
experiment_name,Version5.5-Dir1-RelativePosition
strategy,MoLE-Flow
final_average_img_auc,0.7528000533225698
final_average_pixel_auc,0.9015754942266596
final_average_img_ap,0.8466068535659999
final_average_pixel_ap,0.19322134326088053
total_classes,4
total_tasks,4
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9776645532047522
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.16917084056354348
grid_img_auc,0.8663324979114453
grid_pixel_auc,0.8724781401379258
grid_img_ap,0.9474346811327381
grid_pixel_ap,0.14437847430647585
transistor_img_auc,0.7570833333333333
transistor_pixel_auc,0.8901473567579694
transistor_img_ap,0.7100986164466333
transistor_pixel_ap,0.442947236937926
screw_img_auc,0.38778438204550114
screw_pixel_auc,0.8660119268059915
screw_img_ap,0.7288941166846278
screw_pixel_ap,0.016388821235576733
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
oracle_mean_img_auc,0.7528000533225698
oracle_mean_pixel_auc,0.9015754942266596
