timestamp,current_task_id,epoch,bracket_black_img_auc,bracket_black_pixel_auc,bracket_black_routing_acc,bracket_brown_img_auc,bracket_brown_pixel_auc,bracket_brown_routing_acc,bracket_white_img_auc,bracket_white_pixel_auc,bracket_white_routing_acc,connector_img_auc,connector_pixel_auc,connector_routing_acc,metal_plate_img_auc,metal_plate_pixel_auc,metal_plate_routing_acc,tubes_img_auc,tubes_pixel_auc,tubes_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-31 19:31:57,0,59,0.742686170212766,0.9361693811699359,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.742686170212766,0.9361693811699359,1.0
2025-12-31 19:35:49,1,59,0.742686170212766,0.9361693811699359,1.0,1.0,0.8465609066461415,0.987012987012987,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.871343085106383,0.8913651439080387,0.9935064935064934
2025-12-31 19:38:14,2,59,0.742686170212766,0.9361693811699359,1.0,1.0,0.8465609066461415,0.987012987012987,0.7844444444444444,0.9249948214750995,0.9,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8423768715524035,0.9025750364303923,0.9623376623376623
2025-12-31 19:41:15,3,59,0.742686170212766,0.9361693811699359,1.0,1.0,0.8465609066461415,0.987012987012987,0.7844444444444444,0.9249948214750995,0.9,0.9928571428571429,0.9879833529918337,1.0,-1,-1,-1.0,-1,-1,-1.0,0.8799969393785884,0.9239271155707527,0.9717532467532467
2025-12-31 19:42:52,4,59,0.742686170212766,0.9361693811699359,1.0,1.0,0.8465609066461415,0.987012987012987,0.7844444444444444,0.9249948214750995,0.9,0.9928571428571429,0.9879833529918337,1.0,1.0,0.9872462053463271,1.0,-1,-1,-1.0,0.9039975515028708,0.9365909335258676,0.9774025974025975
2025-12-31 19:45:49,5,59,0.742686170212766,0.9361693811699359,1.0,1.0,0.8465609066461415,0.987012987012987,0.7844444444444444,0.9249948214750995,0.9,0.9928571428571429,0.9879833529918337,1.0,1.0,0.9872462053463271,1.0,0.8913043478260869,0.9915784213324755,1.0,0.9018820175567401,0.9457555148269688,0.9811688311688312
