class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bracket_black,0,0.742686170212766,0.9361693811699359,False,1.0
bracket_brown,1,1.0,0.8465609066461415,False,0.987012987012987
bracket_white,2,0.7844444444444444,0.9249948214750995,False,0.9
connector,3,0.9928571428571429,0.9879833529918337,False,1.0
metal_plate,4,1.0,0.9872462053463271,True,1.0
Average,,0.9039975515028708,0.9365909335258676,,0.9774025974025975
Task_0_Average,0,0.742686170212766,0.9361693811699359,,1.0
Task_1_Average,1,1.0,0.8465609066461415,,0.987012987012987
Task_2_Average,2,0.7844444444444444,0.9249948214750995,,0.9
Task_3_Average,3,0.9928571428571429,0.9879833529918337,,1.0
Task_4_Average,4,1.0,0.9872462053463271,,1.0
