metric,value
experiment_name,IE15_Frozen_DIA
strategy,MoLE-Flow
final_average_img_auc,0.9564159310294126
final_average_pixel_auc,0.9727403912787979
final_average_img_ap,0.982890756613925
final_average_pixel_ap,0.4634161874741903
total_classes,15
total_tasks,15
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.971806684794028
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.53717184275433
cable_img_auc,0.9508995502248876
cable_pixel_auc,0.9711184565974273
cable_img_ap,0.971953155920858
cable_pixel_ap,0.5694025010318036
capsule_img_auc,0.8994814519345832
capsule_pixel_auc,0.9861567711868875
capsule_img_ap,0.976802505552174
capsule_pixel_ap,0.39198969722238214
carpet_img_auc,0.9923756019261638
carpet_pixel_auc,0.983322032429956
carpet_img_ap,0.99780845115854
carpet_pixel_ap,0.432675011210844
grid_img_auc,0.9966583124477861
grid_pixel_auc,0.9731327237910089
grid_img_ap,0.9988150200061561
grid_pixel_ap,0.20275343236778426
hazelnut_img_auc,0.9978571428571429
hazelnut_pixel_auc,0.9812987657043244
hazelnut_img_ap,0.9988034620268762
hazelnut_pixel_ap,0.4527605325268411
leather_img_auc,1.0
leather_pixel_auc,0.9854773958286909
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.26994239853115376
metal_nut_img_auc,0.9975562072336266
metal_nut_pixel_auc,0.9864897534163529
metal_nut_img_ap,0.99945139346061
metal_nut_pixel_ap,0.8847925267780601
pill_img_auc,0.9530823786142935
pill_pixel_auc,0.9880977991975997
pill_img_ap,0.9913542080272147
pill_pixel_ap,0.7892197161608556
screw_img_auc,0.7368313178930108
screw_pixel_auc,0.9725725789013651
screw_img_ap,0.8842583809955309
screw_pixel_ap,0.16715607921122816
tile_img_auc,1.0
tile_pixel_auc,0.9578520420135704
tile_img_ap,0.9999999999999998
tile_pixel_ap,0.6387256115575692
toothbrush_img_auc,0.8611111111111112
toothbrush_pixel_auc,0.9778131235596957
toothbrush_img_ap,0.9395094360146069
toothbrush_pixel_ap,0.29739505885989215
transistor_img_auc,0.9970833333333333
transistor_pixel_auc,0.9607725154526405
transistor_img_ap,0.9956821168775598
transistor_pixel_ap,0.6398979575272227
wood_img_auc,0.9903508771929824
wood_pixel_auc,0.9222618869166674
wood_img_ap,0.9970761605390529
wood_pixel_ap,0.37317453121329147
zipper_img_auc,0.9729516806722689
zipper_pixel_auc,0.9729333393917531
zipper_img_ap,0.9918470586296957
zipper_pixel_ap,0.30418591515959675
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
task_12_routing_accuracy,1.0
task_13_routing_accuracy,1.0
task_14_routing_accuracy,1.0
oracle_mean_img_auc,0.9564159310294126
oracle_mean_pixel_auc,0.9727403912787979
