metric,value
experiment_name,HP-Simple-LoRA128-Coupling12
strategy,MoLE-Flow
final_average_img_auc,0.7201262339552852
final_average_pixel_auc,0.9069185773356263
final_average_img_ap,0.8008063821573345
final_average_pixel_ap,0.15328965195002545
total_classes,4
total_tasks,4
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9695338327395252
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.15152767532496988
grid_img_auc,0.7410192147034252
grid_pixel_auc,0.8627574425262858
grid_img_ap,0.854451078012828
grid_pixel_ap,0.07222991081731564
transistor_img_auc,0.7158333333333333
transistor_pixel_auc,0.8946006006215131
transistor_img_ap,0.6375349110758431
transistor_pixel_ap,0.3753787808220766
screw_img_auc,0.42365238778438197
screw_pixel_auc,0.9007824334551809
screw_img_ap,0.7112395395406663
screw_pixel_ap,0.014022240835739644
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
oracle_mean_img_auc,0.7201262339552852
oracle_mean_pixel_auc,0.9069185773356263
