timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-29 17:28:16,3,39,1.0,0.9695338327395252,1.0,0.7410192147034252,0.8627574425262858,1.0,0.7158333333333333,0.8946006006215131,1.0,0.42365238778438197,0.9007824334551809,1.0,0.7201262339552852,0.9069185773356263,1.0
