class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9840752157234618,False,1.0
cable,1,0.9893178410794603,0.9757120484665216,False,1.0
capsule,2,0.9656960510570403,0.9866214466127518,False,1.0
carpet,3,0.9971910112359551,0.9891143286099097,False,1.0
grid,4,0.9908103592314118,0.9762734591112562,False,1.0
hazelnut,5,1.0,0.9864258071125096,False,1.0
leather,6,1.0,0.9932998422030723,False,1.0
metal_nut,7,1.0,0.9709256949644077,False,1.0
pill,8,0.9904528096017459,0.9889370804709569,False,1.0
screw,9,0.9186308669809388,0.9827018290566918,False,1.0
tile,10,1.0,0.9647785573350929,False,1.0
toothbrush,11,0.9166666666666667,0.9851778675512914,False,1.0
transistor,12,0.9916666666666667,0.9709709552319171,False,1.0
wood,13,0.981578947368421,0.9404202590252174,True,1.0
Average,,0.9815722299920219,0.9782453136767898,,1.0
Task_0_Average,0,1.0,0.9840752157234618,,1.0
Task_1_Average,1,0.9893178410794603,0.9757120484665216,,1.0
Task_2_Average,2,0.9656960510570403,0.9866214466127518,,1.0
Task_3_Average,3,0.9971910112359551,0.9891143286099097,,1.0
Task_4_Average,4,0.9908103592314118,0.9762734591112562,,1.0
Task_5_Average,5,1.0,0.9864258071125096,,1.0
Task_6_Average,6,1.0,0.9932998422030723,,1.0
Task_7_Average,7,1.0,0.9709256949644077,,1.0
Task_8_Average,8,0.9904528096017459,0.9889370804709569,,1.0
Task_9_Average,9,0.9186308669809388,0.9827018290566918,,1.0
Task_10_Average,10,1.0,0.9647785573350929,,1.0
Task_11_Average,11,0.9166666666666667,0.9851778675512914,,1.0
Task_12_Average,12,0.9916666666666667,0.9709709552319171,,1.0
Task_13_Average,13,0.981578947368421,0.9404202590252174,,1.0
