Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9690,1.0000,0.1759
1,grid,100.00,0.9382,0.9035,0.9785,0.1409
2,transistor,100.00,0.8171,0.9387,0.8053,0.5991
3,screw,100.00,0.4120,0.8417,0.7318,0.0215
Mean,Overall,100.00,0.7918*,0.9132*,0.8789*,0.2343*
