timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-29 02:48:08,11,39,1.0,0.9481435566107361,1.0,0.9158545727136431,0.9026301088441936,1.0,0.7287594734742721,0.9204667667760442,1.0,0.9723113964686999,0.958803856948011,1.0,0.9097744360902255,0.8940326271065491,1.0,0.9560714285714286,0.9628254682749278,1.0,1.0,0.9764631978202271,1.0,0.9706744868035191,0.973160820814154,1.0,0.8611565739225313,0.9472379170998448,0.9880239520958084,0.3830703012912482,0.816767719700348,1.0,1.0,0.8765871109631826,1.0,0.8472222222222222,0.9411585887664232,0.9761904761904762,0.8787412409631491,0.9265231449770535,0.997017869023857
