timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-29 02:26:12,2,39,1.0,0.9481435566107361,1.0,0.9158545727136431,0.9026301088441936,1.0,0.7287594734742721,0.9204667667760442,1.0,0.8815380153959717,0.9237468107436579,1.0
