class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9481435566107361,False,1.0
cable,1,0.9158545727136431,0.9026301088441936,False,1.0
capsule,2,0.7287594734742721,0.9204667667760442,False,1.0
carpet,3,0.9723113964686999,0.958803856948011,False,1.0
grid,4,0.9097744360902255,0.8940326271065491,False,1.0
hazelnut,5,0.9560714285714286,0.9628254682749278,False,1.0
leather,6,1.0,0.9764631978202271,False,1.0
metal_nut,7,0.9706744868035191,0.973160820814154,False,1.0
pill,8,0.8611565739225313,0.9472379170998448,False,0.9880239520958084
screw,9,0.3830703012912482,0.816767719700348,False,1.0
tile,10,1.0,0.8765871109631826,True,1.0
Average,,0.8816066063032334,0.9251926500871107,,0.9989112683723462
Task_0_Average,0,1.0,0.9481435566107361,,1.0
Task_1_Average,1,0.9158545727136431,0.9026301088441936,,1.0
Task_2_Average,2,0.7287594734742721,0.9204667667760442,,1.0
Task_3_Average,3,0.9723113964686999,0.958803856948011,,1.0
Task_4_Average,4,0.9097744360902255,0.8940326271065491,,1.0
Task_5_Average,5,0.9560714285714286,0.9628254682749278,,1.0
Task_6_Average,6,1.0,0.9764631978202271,,1.0
Task_7_Average,7,0.9706744868035191,0.973160820814154,,1.0
Task_8_Average,8,0.8611565739225313,0.9472379170998448,,0.9880239520958084
Task_9_Average,9,0.3830703012912482,0.816767719700348,,1.0
Task_10_Average,10,1.0,0.8765871109631826,,1.0
