Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9720,1.0000,0.1899
1,grid,100.00,0.8530,0.9082,0.9468,0.1494
2,transistor,100.00,0.7592,0.9270,0.7119,0.5214
3,screw,100.00,0.4417,0.8503,0.7345,0.0213
Mean,Overall,100.00,0.7635*,0.9144*,0.8483*,0.2205*
