timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-02 13:03:05,3,59,1.0,0.9777321510914545,1.0,0.9913793103448276,0.9756631686315178,1.0,0.9565217391304348,0.986854502843589,1.0,0.9911717495987158,0.9863723817626934,1.0,0.9847681997684945,0.9816555510823136,1.0
