timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-27 07:33:59,2,39,1.0,0.9718623213582164,1.0,0.8629908103592314,0.9174977969529177,1.0,0.7687499999999999,0.9208065684982081,1.0,0.8772469367864105,0.9367222289364475,1.0
