timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-29 17:20:35,0,39,0.9976222826086957,0.9688688501085725,1.0,0.9976222826086957,0.9688688501085725,1.0
