Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,0.9976,0.9689,0.9992,0.1413
1,grid,100.00,0.6725,0.8650,0.8423,0.0877
2,transistor,100.00,0.7133,0.8972,0.7288,0.3802
3,screw,100.00,0.0449,0.9011,0.5418,0.0141
Mean,Overall,100.00,0.6071*,0.9080*,0.7780*,0.1558*
