class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
leather,0,1.0,0.9481139173310291,False,-1.0
grid,1,0.8295739348370927,0.9288655696993333,True,-1.0
Average,,0.9147869674185464,0.9384897435151812,,-1.0
Task_0_Average,0,1.0,0.9481139173310291,,-1.0
Task_1_Average,1,0.8295739348370927,0.9288655696993333,,-1.0
