metric,value
experiment_name,wo_router
strategy,MoLE-Flow
final_average_img_auc,0.8270802005012531
final_average_pixel_auc,0.8671074228786266
total_classes,3
total_tasks,3
---ablation_config---,
use_lora,True
use_ewc,True
use_router,False
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9481139173310291
grid_img_auc,0.8295739348370927
grid_pixel_auc,0.9288655696993333
transistor_img_auc,0.6516666666666666
transistor_pixel_auc,0.7243427816055173
---additional_metrics---,
oracle_mean_img_auc,0.8270802005012531
oracle_mean_pixel_auc,0.8671074228786266
