Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,bottle,100.00,0.6512,0.2112,0.8781,0.0337
1,cable,100.00,0.5725,0.4648,0.6894,0.1184
2,capsule,100.00,0.5548,0.9020,0.8687,0.0968
3,carpet,100.00,0.9599,0.9747,0.9886,0.5653
4,grid,100.00,0.8112,0.9098,0.9117,0.2232
Mean,Overall,100.00,0.7099*,0.6925*,0.8673*,0.2075*
