timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-05 13:03:46,3,59,1.0,0.9737759809161473,1.0,0.9889430284857571,0.9771948103679426,1.0,0.9740725967291584,0.9853340757842057,1.0,0.9863563402889245,0.9850574906193915,1.0,0.98734299137596,0.9803405894219218,1.0
