metric,value
experiment_name,Version5.5-Dir3-LocalConsistency
strategy,MoLE-Flow
final_average_img_auc,0.7874639810459914
final_average_pixel_auc,0.9082990457525284
final_average_img_ap,0.8791380090348737
final_average_pixel_ap,0.23320909080421404
total_classes,4
total_tasks,4
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9677212831492434
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.17818303707648042
grid_img_auc,0.9156223893065999
grid_pixel_auc,0.8986734500138225
grid_img_ap,0.9701712751646347
grid_pixel_ap,0.13292776958030136
transistor_img_auc,0.8079166666666667
transistor_pixel_auc,0.9393224435382426
transistor_img_ap,0.8007888332985883
transistor_pixel_ap,0.6000872660518181
screw_img_auc,0.426316868210699
screw_pixel_auc,0.8274790063088054
screw_img_ap,0.7455919276762715
screw_pixel_ap,0.02163829050825623
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
oracle_mean_img_auc,0.7874639810459914
oracle_mean_pixel_auc,0.9082990457525284
