class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
candle,0,0.8998,0.889819191919229,False,1.0
capsules,1,0.8758333333333332,0.9647082092287789,False,1.0
cashew,2,0.9742,0.9803497408775851,False,1.0
chewinggum,3,0.9333999999999999,0.9491648677259665,False,1.0
fryum,4,0.9412,0.9369323191794844,True,1.0
Average,,0.9248866666666666,0.9441948657862087,,1.0
Task_0_Average,0,0.8998,0.889819191919229,,1.0
Task_1_Average,1,0.8758333333333332,0.9647082092287789,,1.0
Task_2_Average,2,0.9742,0.9803497408775851,,1.0
Task_3_Average,3,0.9333999999999999,0.9491648677259665,,1.0
Task_4_Average,4,0.9412,0.9369323191794844,,1.0
