metric,value
experiment_name,VISA-ViT-lr1e-4-DIA6-Coupling10
strategy,MoLE-Flow
final_average_img_auc,0.9051893289328933
final_average_pixel_auc,0.9392135564238474
final_average_img_ap,0.914984092657989
final_average_pixel_ap,0.23750112733262807
total_classes,12
total_tasks,12
final_routing_accuracy,0.9986123959296948
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
candle_img_auc,0.8998
candle_pixel_auc,0.889819191919229
candle_img_ap,0.9208805094482954
candle_pixel_ap,0.06613881626994414
capsules_img_auc,0.8758333333333332
capsules_pixel_auc,0.9647082092287789
capsules_img_ap,0.9320199809827869
capsules_pixel_ap,0.3092250814136014
cashew_img_auc,0.9742
cashew_pixel_auc,0.9803497408775851
cashew_img_ap,0.9863832031860635
cashew_pixel_ap,0.6785201725552464
chewinggum_img_auc,0.9333999999999999
chewinggum_pixel_auc,0.9437563154587543
chewinggum_img_ap,0.9699310378028593
chewinggum_pixel_ap,0.12208661343497225
fryum_img_auc,0.9412
fryum_pixel_auc,0.9369323191794844
fryum_img_ap,0.9720631450065229
fryum_pixel_ap,0.30488731465167884
macaroni1_img_auc,0.8791
macaroni1_pixel_auc,0.9187997491248103
macaroni1_img_ap,0.8730594041765105
macaroni1_pixel_ap,0.030083852721134265
macaroni2_img_auc,0.6899
macaroni2_pixel_auc,0.8176934326172178
macaroni2_img_ap,0.6481265581501515
macaroni2_pixel_ap,0.0076286824936793295
pcb1_img_auc,0.9544
pcb1_pixel_auc,0.9838875053375621
pcb1_img_ap,0.945953954201636
pcb1_pixel_ap,0.5685710703129088
pcb2_img_auc,0.9149
pcb2_pixel_auc,0.9587466694403868
pcb2_img_ap,0.9145180759752863
pcb2_pixel_ap,0.09545141224456956
pcb3_img_auc,0.875940594059406
pcb3_pixel_auc,0.947314052661936
pcb3_img_ap,0.8847559793096591
pcb3_pixel_ap,0.18791717444049225
pcb4_img_auc,0.9701980198019802
pcb4_pixel_auc,0.9452461037664058
pcb4_img_ap,0.9547961601444754
pcb4_pixel_ap,0.17287625374807744
pipe_fryum_img_auc,0.9534
pipe_fryum_pixel_auc,0.9833093874740171
pipe_fryum_img_ap,0.9773211035116202
pipe_fryum_pixel_ap,0.3066270837052317
---additional_metrics---,
overall_routing_accuracy,0.9986123959296948
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,0.9933333333333333
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,0.9866666666666667
oracle_mean_img_auc,0.9051893289328933
oracle_mean_pixel_auc,0.9401027556912275
