timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-27 14:45:45,1,39,1.0,0.9720445677192723,1.0,0.8462823725981622,0.9080656950395497,1.0,0.923141186299081,0.940055131379411,1.0
