timestamp,current_task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,zipper_img_auc,zipper_pixel_auc,zipper_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,wood_img_auc,wood_pixel_auc,wood_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-27 14:43:59,0,39,1.0,0.9720243167306033,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,1.0,0.9720243167306033,1.0
2025-12-27 14:45:45,1,39,1.0,0.9720445677192723,1.0,0.8462823725981622,0.9080656950395497,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.923141186299081,0.940055131379411,1.0
2025-12-27 14:47:26,2,39,1.0,0.9720676910706337,1.0,0.8462823725981622,0.9080475247032618,1.0,0.7725000000000001,0.9270306705350418,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8729274575327207,0.9357152954363125,1.0
2025-12-27 14:49:38,3,39,1.0,0.9720822473734937,1.0,0.8462823725981622,0.9080459128239182,1.0,0.7729166666666666,0.9269502595022662,1.0,0.9678972712680578,0.964942918906725,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8967740776332216,0.9430053346516007,1.0
2025-12-27 14:51:41,4,39,1.0,0.9720914457400053,1.0,0.8454469507101087,0.9080347057027979,1.0,0.7729166666666666,0.9268726725740202,1.0,0.9678972712680578,0.9649617363751335,1.0,0.9353991596638656,0.8548402246997142,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9043320096617398,0.9253601570183342,1.0
2025-12-27 14:54:50,5,39,1.0,0.9721332639302402,1.0,0.8454469507101087,0.9080003086899254,1.0,0.77375,0.9267055550857713,1.0,0.9674959871589085,0.9649883394076838,1.0,0.9353991596638656,0.8543184648597316,1.0,0.9507142857142857,0.9682393414019056,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9121343972078614,0.932397545562543,1.0
2025-12-27 14:56:00,6,39,1.0,0.9721312921575912,1.0,0.8454469507101087,0.9080104655684601,1.0,0.77375,0.9266846914259563,1.0,0.9674959871589085,0.9649874202324559,1.0,0.9353991596638656,0.8542693080571545,1.0,0.9507142857142857,0.9682247884068962,1.0,0.7777777777777778,0.9456755225482211,0.9761904761904762,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8929405944321351,0.934283355485248,0.9965986394557823
2025-12-27 14:58:04,7,39,1.0,0.9721392916597664,1.0,0.8454469507101087,0.9079941733740814,1.0,0.7733333333333334,0.9265766126479458,1.0,0.9674959871589085,0.9650094989139625,1.0,0.9359243697478992,0.854034839623911,1.0,0.9507142857142857,0.9681800831873237,1.0,0.775,0.9456245524043385,0.9761904761904762,0.946236559139785,0.9774034423197933,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8992689357255401,0.9396203117663904,0.9970238095238095
2025-12-27 15:01:02,8,39,1.0,0.9721591556287922,1.0,0.8446115288220551,0.9079838031385878,1.0,0.7729166666666667,0.9264418501247877,1.0,0.9674959871589085,0.9650310668895332,1.0,0.9359243697478992,0.8536936824138124,1.0,0.9510714285714286,0.9681369154278789,1.0,0.775,0.9455667816567223,0.9761904761904762,0.9462365591397849,0.9774029270484178,1.0,0.42016806722689076,0.8565619926771442,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.845936067481515,0.9303309083339641,0.9973544973544973
2025-12-27 15:03:39,9,39,1.0,0.9721919477676069,1.0,0.8454469507101087,0.907991961536699,1.0,0.7733333333333333,0.9263035963864145,1.0,0.9678972712680578,0.9650723571433938,1.0,0.9356617647058824,0.8533932106026184,1.0,0.9507142857142857,0.968127408859587,1.0,0.775,0.9456542600832569,0.9761904761904762,0.9452590420332355,0.9774847087361642,1.0,0.4201680672268907,0.8564929228940702,1.0,0.9789473684210526,0.8947586435407531,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8592428083412849,0.9267471017550564,0.9976190476190476
2025-12-27 15:06:13,10,39,1.0,0.9722004476494983,1.0,0.8446115288220551,0.9079805419520229,1.0,0.7729166666666667,0.9262167409184754,1.0,0.9678972712680578,0.9651153796523516,1.0,0.9351365546218487,0.8532668936350662,1.0,0.9514285714285714,0.9681132851171883,1.0,0.775,0.945733746258559,0.9761904761904762,0.9452590420332356,0.9775560788726401,1.0,0.4203730272596843,0.8564148260735359,1.0,0.9789473684210526,0.8949120371681359,1.0,1.0,0.8830040802649554,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8719609118655611,0.9227740052329483,0.9978354978354979
2025-12-27 15:08:50,11,39,1.0,0.972206390690341,1.0,0.8437761069340016,0.9079782500172725,1.0,0.7729166666666667,0.9261653940228568,1.0,0.9678972712680578,0.965121016372802,1.0,0.9353991596638656,0.8532034386935328,1.0,0.9521428571428572,0.9680867073273829,1.0,0.775,0.945774667080585,0.9761904761904762,0.944770283479961,0.9776049046236196,1.0,0.4201680672268908,0.8563528556121679,1.0,0.9789473684210526,0.8950205035198979,1.0,1.0,0.882970247897565,1.0,0.6713203031511767,0.9386566508770888,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8551948403295442,0.9240950855612594,0.998015873015873
2025-12-27 15:11:51,12,39,1.0,0.9722182738443282,1.0,0.8429406850459482,0.9079782625629295,1.0,0.7729166666666667,0.9261089920465368,1.0,0.9678972712680578,0.9651411735327201,1.0,0.9351365546218487,0.8531550552754261,1.0,0.9525,0.9680707719452077,1.0,0.775,0.945762478193043,0.9761904761904762,0.9447702834799608,0.977605700762159,1.0,0.41996310719409713,0.856336328029784,1.0,0.9789473684210526,0.8950977119141382,1.0,1.0,0.8829169875632392,1.0,0.6705225368966893,0.9386382869767704,1.0,0.8188761593016911,0.951097118762046,0.9880239520958084,-1,-1,-1.0,-1,-1,-1.0,0.8522669717612317,0.9261636262621791,0.9972472637143296
2025-12-27 15:14:50,13,39,1.0,0.9722304459119954,1.0,0.8429406850459483,0.9079818979617378,1.0,0.7725,0.9260154084666913,1.0,0.968298555377207,0.9651564437805301,1.0,0.9353991596638656,0.853076593510679,1.0,0.9525,0.96803810162682,1.0,0.775,0.9458085752411111,0.9761904761904762,0.9442815249266862,0.9776899145768853,1.0,0.4209879073580652,0.8563136599018952,1.0,0.9789473684210526,0.8952605252891485,1.0,1.0,0.882871010749277,1.0,0.6697247706422018,0.9386149020461964,1.0,0.8196944899072558,0.9512136376453783,0.9880239520958084,0.8755622188905547,0.9099655631397351,1.0,-1,-1,-1.0,0.8539883343023454,0.9250169057034343,0.9974438877347346
2025-12-27 15:17:49,14,39,1.0,0.972235783250182,1.0,0.8421052631578948,0.907962186158607,1.0,0.7729166666666667,0.925963030340844,1.0,0.968298555377207,0.9651427478214296,1.0,0.9353991596638656,0.8531345816508147,1.0,0.9521428571428572,0.9680047356846193,1.0,0.775,0.9457448179155566,0.9761904761904762,0.9457478005865102,0.9776791220100218,1.0,0.42037302725968434,0.8562857989806294,1.0,0.9789473684210526,0.895314609133113,1.0,1.0,0.8828082685854711,1.0,0.6701236537694455,0.9385697970308827,1.0,0.8194217130387343,0.9511976168803778,0.9880239520958084,0.875,0.9099039145925968,1.0,0.9992063492063492,0.9577249135945577,1.0,0.8636454942860179,0.9271781282419803,0.9976142952190856
