timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-26 07:05:40,0,39,0.9989809782608696,0.9712910981556354,1.0,0.9989809782608696,0.9712910981556354,1.0
