timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-09 17:02:47,3,99,0.8904,0.8606651000591412,1.0,0.883,0.9558054096987105,1.0,0.9808,0.9795173581625634,1.0,0.9426,0.9488491327923082,1.0,0.9242,0.9362092501781808,1.0
