timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-09 16:35:29,1,99,0.8904,0.8606651000591412,1.0,0.883,0.9558054096987105,1.0,0.8867,0.9082352548789259,1.0
