timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,fryum_img_auc,fryum_pixel_auc,fryum_routing_acc,macaroni1_img_auc,macaroni1_pixel_auc,macaroni1_routing_acc,macaroni2_img_auc,macaroni2_pixel_auc,macaroni2_routing_acc,pcb1_img_auc,pcb1_pixel_auc,pcb1_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-09 18:40:01,7,99,0.8904,0.8606651000591412,1.0,0.883,0.9558054096987105,1.0,0.9808,0.9795173581625634,1.0,0.9426,0.9488491327923082,1.0,0.9278,0.9329483725795964,1.0,0.8693,0.87612196499009,1.0,0.6732,0.7536953047195558,1.0,0.9496,0.9817611836744089,1.0,0.8895875,0.9111704783345468,1.0
