timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-08 11:19:33,10,59,1.0,0.9845329764801869,1.0,0.9788230884557722,0.9703120429903067,1.0,0.944954128440367,0.9861773130059487,1.0,0.9947833065810594,0.990545284908506,1.0,0.9883040935672515,0.9751413017387645,1.0,0.9996428571428572,0.9866543493579631,1.0,1.0,0.9949867422720392,1.0,1.0,0.9728963481671314,1.0,0.9866339334424442,0.9895259419198549,1.0,0.9288788686206191,0.9710975100444518,1.0,1.0,0.9706763343168652,1.0,0.9838200251136701,0.9811405586547288,1.0
