timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-05 02:37:33,0,79,0.8288000000000001,0.9766847570220545,1.0,0.8288000000000001,0.9766847570220545,1.0
