metric,value
experiment_name,VISA-WRN50-lr2e-4-TailW0.7
strategy,MoLE-Flow
final_average_img_auc,0.8082175192519253
final_average_pixel_auc,0.9611230155332978
final_average_img_ap,0.8146635216761672
final_average_pixel_ap,0.2529072994073915
total_classes,12
total_tasks,12
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
candle_img_auc,0.8288000000000001
candle_pixel_auc,0.9766847570220545
candle_img_ap,0.7868494939064541
candle_pixel_ap,0.18861279623627902
capsules_img_auc,0.6686666666666666
capsules_pixel_auc,0.9275757154311705
capsules_img_ap,0.7696077587589332
capsules_pixel_ap,0.1417571554802111
cashew_img_auc,0.8071999999999999
cashew_pixel_auc,0.9726668837681556
cashew_img_ap,0.8972343266967435
cashew_pixel_ap,0.38211697129920097
chewinggum_img_auc,0.8016
chewinggum_pixel_auc,0.9846231670681096
chewinggum_img_ap,0.853826987455284
chewinggum_pixel_ap,0.4390393316935544
fryum_img_auc,0.9571999999999999
fryum_pixel_auc,0.9135400076152763
fryum_img_ap,0.9798912182051336
fryum_pixel_ap,0.4239857916681433
macaroni1_img_auc,0.7334
macaroni1_pixel_auc,0.9781818482657236
macaroni1_img_ap,0.6710044567351984
macaroni1_pixel_ap,0.0583962628861925
macaroni2_img_auc,0.691
macaroni2_pixel_auc,0.9117533940855699
macaroni2_img_ap,0.6782969475506593
macaroni2_pixel_ap,0.007074740408095312
pcb1_img_auc,0.8246
pcb1_pixel_auc,0.9841775997758979
pcb1_img_ap,0.7712031054390455
pcb1_pixel_ap,0.3522849034768382
pcb2_img_auc,0.7447000000000001
pcb2_pixel_auc,0.9597595109082024
pcb2_img_ap,0.7384344075451533
pcb2_pixel_ap,0.08877088049573034
pcb3_img_auc,0.7791089108910891
pcb3_pixel_auc,0.970524604607921
pcb3_img_ap,0.7866325300052907
pcb3_pixel_ap,0.24631476411455158
pcb4_img_auc,0.9465346534653466
pcb4_pixel_auc,0.9689988714763571
pcb4_img_ap,0.8934138071891025
pcb4_pixel_ap,0.2260617831630287
pipe_fryum_img_auc,0.9158
pipe_fryum_pixel_auc,0.9849898263751367
pipe_fryum_img_ap,0.9495672206270094
pipe_fryum_pixel_ap,0.4804722119668721
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
oracle_mean_img_auc,0.8082175192519253
oracle_mean_pixel_auc,0.9611230155332978
