timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-07 02:49:03,2,59,1.0,0.9820554516408464,1.0,0.6491754122938531,0.5946733057543616,1.0,0.44475468687674513,0.5358771477781241,1.0,0.6979766997235327,0.7042019683911107,1.0
