timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,wood_img_auc,wood_pixel_auc,wood_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-07 03:41:57,13,59,1.0,0.9820554516408464,1.0,0.6491754122938531,0.5946733057543616,1.0,0.44475468687674513,0.5358771477781241,1.0,0.3836276083467095,0.563069755694953,1.0,0.9122807017543859,0.9323472297565517,1.0,0.5242857142857142,0.6929471584936366,1.0,0.5275135869565217,0.5515125630933301,1.0,0.4897360703812317,0.6209937187464156,1.0,0.3649754500818331,0.6111157611974771,1.0,0.3957778233244517,0.2020503804681236,1.0,0.6158008658008658,0.6214618247743416,1.0,0.6277777777777779,0.6297115407498749,1.0,0.9370833333333334,0.7739868452886989,1.0,0.6578947368421052,0.5357809145725096,1.0,0.6093345548611093,0.6319702570006603,1.0
