Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9317,1.0000,0.0551
1,grid,100.00,0.9031,0.8909,0.9630,0.1079
2,transistor,100.00,0.7896,0.9320,0.7764,0.5637
3,screw,100.00,0.4384,0.8353,0.7504,0.0188
Mean,Overall,100.00,0.7828*,0.8975*,0.8724*,0.1864*
