timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-07 19:59:20,2,59,1.0,0.9841364900087098,1.0,0.9818215892053973,0.9715957170870838,1.0,0.9497407259672916,0.9865267057418211,1.0,0.9771874383908964,0.9807529709458715,1.0
