class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9841364900087098,False,1.0
cable,1,0.9818215892053973,0.9715957170870838,False,1.0
capsule,2,0.9497407259672916,0.9865267057418211,False,1.0
carpet,3,0.9955858747993579,0.9904529556039605,False,1.0
grid,4,0.9891395154553049,0.97546508446515,True,1.0
Average,,0.9832575410854705,0.9816353905813451,,1.0
Task_0_Average,0,1.0,0.9841364900087098,,1.0
Task_1_Average,1,0.9818215892053973,0.9715957170870838,,1.0
Task_2_Average,2,0.9497407259672916,0.9865267057418211,,1.0
Task_3_Average,3,0.9955858747993579,0.9904529556039605,,1.0
Task_4_Average,4,0.9891395154553049,0.97546508446515,,1.0
