timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-07 20:04:28,3,59,1.0,0.9841364900087098,1.0,0.9818215892053973,0.9715957170870838,1.0,0.9497407259672916,0.9865267057418211,1.0,0.9955858747993579,0.9904529556039605,1.0,0.9817870474930118,0.9831779671103937,1.0
