timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-07 20:53:09,12,59,1.0,0.9841364900087098,1.0,0.9818215892053973,0.9715957170870838,1.0,0.9497407259672916,0.9865267057418211,1.0,0.9955858747993579,0.9904529556039605,1.0,0.9891395154553049,0.97546508446515,1.0,0.9992857142857142,0.9871242418232044,1.0,1.0,0.9946990731967534,1.0,1.0,0.9724876064363434,1.0,0.9877250409165302,0.9896153082983089,1.0,0.92211518753843,0.9765459367330777,1.0,1.0,0.9702357323539815,1.0,0.9194444444444444,0.98294310722227,1.0,0.9916666666666667,0.9699266943756307,1.0,0.979732673790703,0.9809042041035612,1.0
