metric,value
experiment_name,V6-SpectralNorm
strategy,MoLE-Flow
final_average_img_auc,0.7836345343122273
final_average_pixel_auc,0.9043229717272967
final_average_img_ap,0.8621633647604341
final_average_pixel_ap,0.17735994162379734
total_classes,4
total_tasks,4
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9422867896545135
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.06401927262066497
grid_img_auc,0.8805346700083543
grid_pixel_auc,0.898076066505563
grid_img_ap,0.9538732734477036
grid_pixel_ap,0.10919222179216469
transistor_img_auc,0.7504166666666666
transistor_pixel_auc,0.9244738590552256
transistor_img_ap,0.7265280149472654
transistor_pixel_ap,0.5186656609444766
screw_img_auc,0.5035868005738882
screw_pixel_auc,0.852455171693885
screw_img_ap,0.7682521706467673
screw_pixel_ap,0.01756261113788308
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
oracle_mean_img_auc,0.7836345343122273
oracle_mean_pixel_auc,0.9043229717272967
