timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-12 18:54:19,1,59,1.0,0.971806684794028,1.0,0.9508995502248876,0.9711184565974273,1.0,0.9754497751124438,0.9714625706957276,1.0
