timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-09 01:43:48,0,79,0.8859,0.8602311348307486,1.0,0.8859,0.8602311348307486,1.0
