metric,value
experiment_name,VISA-Exp4-ViT-Balanced-LogDet2e-4-ScaleK7-DIA4
strategy,MoLE-Flow
final_average_img_auc,0.8953768701870186
final_average_pixel_auc,0.9223570444906648
final_average_img_ap,0.9041043334639344
final_average_pixel_ap,0.26129054149080955
total_classes,12
total_tasks,12
final_routing_accuracy,0.9990749306197965
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
candle_img_auc,0.8859
candle_pixel_auc,0.8602311348307486
candle_img_ap,0.9052938017817115
candle_pixel_ap,0.0652063901896024
capsules_img_auc,0.8923333333333333
capsules_pixel_auc,0.9493710051911514
capsules_img_ap,0.9374361187753348
capsules_pixel_ap,0.2831050797100815
cashew_img_auc,0.9802
cashew_pixel_auc,0.9798810339826751
cashew_img_ap,0.9893284246015204
cashew_pixel_ap,0.7352315150399228
chewinggum_img_auc,0.9306
chewinggum_pixel_auc,0.9482779682401502
chewinggum_img_ap,0.96882703210707
chewinggum_pixel_ap,0.3699477902544419
fryum_img_auc,0.9261999999999999
fryum_pixel_auc,0.9347500398777336
fryum_img_ap,0.963754565077356
fryum_pixel_ap,0.3026350614779778
macaroni1_img_auc,0.8613000000000001
macaroni1_pixel_auc,0.8723100637944899
macaroni1_img_ap,0.8488061602263652
macaroni1_pixel_ap,0.02481766322432217
macaroni2_img_auc,0.6706000000000001
macaroni2_pixel_auc,0.754529959512628
macaroni2_img_ap,0.6185851145239565
macaroni2_pixel_ap,0.004849996450565375
pcb1_img_auc,0.9479000000000001
pcb1_pixel_auc,0.9814289031320707
pcb1_img_ap,0.9390479792704938
pcb1_pixel_ap,0.5815615479973933
pcb2_img_auc,0.8916000000000001
pcb2_pixel_auc,0.9552388429773525
pcb2_img_ap,0.8915473631316437
pcb2_pixel_ap,0.10199328105566222
pcb3_img_auc,0.8414851485148515
pcb3_pixel_auc,0.9256788458380384
pcb3_img_ap,0.8551251652254275
pcb3_pixel_ap,0.17425999688648125
pcb4_img_auc,0.9696039603960396
pcb4_pixel_auc,0.9231666985623299
pcb4_img_ap,0.958190759988842
pcb4_pixel_ap,0.15531312817955767
pipe_fryum_img_auc,0.9468
pipe_fryum_pixel_auc,0.9834200379486079
pipe_fryum_img_ap,0.9733095168574919
pipe_fryum_pixel_ap,0.3365650474237065
---additional_metrics---,
overall_routing_accuracy,0.9990749306197965
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,0.9866666666666667
oracle_mean_img_auc,0.8953768701870186
oracle_mean_pixel_auc,0.9227521755894655
