timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,fryum_img_auc,fryum_pixel_auc,fryum_routing_acc,macaroni1_img_auc,macaroni1_pixel_auc,macaroni1_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-01 02:05:15,5,79,0.8303999999999999,0.9842609970310368,1.0,0.68,0.9284708469590353,1.0,0.8351999999999999,0.9705404300036121,1.0,0.9468000000000001,0.9866458910730453,1.0,0.9414,0.9429184735560143,1.0,0.7428,0.9556610816603808,1.0,0.8294333333333334,0.9614162867138542,1.0
