class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9729909152558579,False,1.0
cable,1,0.9718890554722638,0.9692901862598918,False,1.0
capsule,2,0.832070203430395,0.9844640988888743,False,1.0
carpet,3,0.9887640449438202,0.9825414957802202,False,1.0
grid,4,0.9841269841269842,0.9696559400501643,True,1.0
Average,,0.9553700575946926,0.9757885272470016,,1.0
Task_0_Average,0,1.0,0.9729909152558579,,1.0
Task_1_Average,1,0.9718890554722638,0.9692901862598918,,1.0
Task_2_Average,2,0.832070203430395,0.9844640988888743,,1.0
Task_3_Average,3,0.9887640449438202,0.9825414957802202,,1.0
Task_4_Average,4,0.9841269841269842,0.9696559400501643,,1.0
