timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,wood_img_auc,wood_pixel_auc,wood_routing_acc,zipper_img_auc,zipper_pixel_auc,zipper_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-07 19:16:50,14,59,1.0,0.9729909152558579,1.0,0.9718890554722638,0.9692901862598918,1.0,0.832070203430395,0.9844640988888743,1.0,0.9887640449438202,0.9825414957802202,1.0,0.9841269841269842,0.9696559400501643,1.0,0.9964285714285714,0.9862854669062445,1.0,1.0,0.9859906942618254,1.0,0.9960899315738025,0.980425598340303,1.0,0.9650845608292417,0.9867368448469175,1.0,0.7110063537610165,0.9671294963805055,1.0,1.0,0.9638241198509114,1.0,0.8583333333333333,0.9846363615089408,1.0,0.9908333333333333,0.9434534918053318,1.0,0.9736842105263158,0.9296986440379583,1.0,0.9771533613445378,0.9747560631598498,1.0,0.9496975962735742,0.97212529448892,1.0
