timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-03 06:16:59,8,59,1.0,0.9802265317230966,1.0,0.9880059970014993,0.9759662844606865,1.0,0.9625049860390906,0.9864472661754244,1.0,0.9947833065810594,0.9886457494278651,1.0,0.9933166248955723,0.9758994501789001,1.0,1.0,0.987303688050068,1.0,1.0,0.9906760940945899,1.0,1.0,0.9777253779183578,1.0,0.9871794871794871,0.989906440152819,1.0,0.9917544890774121,0.9836440980202007,1.0
