metric,value
experiment_name,Version5.6-ScoreGuidedDual
strategy,MoLE-Flow
final_average_img_auc,0.5246852841269529
final_average_pixel_auc,0.5395352376040926
final_average_img_ap,0.7082290568029409
final_average_pixel_ap,0.06059559340937573
total_classes,4
total_tasks,4
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,0.13858695652173914
leather_pixel_auc,0.5232340184755448
leather_img_ap,0.5761121137937476
leather_pixel_ap,0.009356970068106032
grid_img_auc,0.4878863826232247
grid_pixel_auc,0.7284041005844132
grid_img_ap,0.7492646891815227
grid_pixel_ap,0.031977649520814444
transistor_img_auc,0.5720833333333334
transistor_pixel_auc,0.7656101545088067
transistor_img_ap,0.5441335089009449
transistor_pixel_ap,0.1996727455369016
screw_img_auc,0.9001844640295142
screw_pixel_auc,0.14089267684760573
screw_img_ap,0.9634059153355484
screw_pixel_ap,0.001375008511680858
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
oracle_mean_img_auc,0.5246852841269529
oracle_mean_pixel_auc,0.5395352376040926
