timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-28 19:46:07,0,39,0.13858695652173914,0.5232340184755448,1.0,0.13858695652173914,0.5232340184755448,1.0
