timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,fryum_img_auc,fryum_pixel_auc,fryum_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-04 22:21:15,4,99,0.8991,0.8918665058980182,1.0,0.8766666666666666,0.966549979168907,1.0,0.9722,0.9806795695053636,1.0,0.9358,0.9526683021011637,1.0,0.9383999999999999,0.9376704503282235,1.0,0.9244333333333333,0.9458869614003351,1.0
