metric,value
experiment_name,VISA-Exp2-WRN50-PixelAP-MoLE6-DIA2-TailW0.7
strategy,MoLE-Flow
final_average_img_auc,0.7895840759075908
final_average_pixel_auc,0.9431378662592252
final_average_img_ap,0.7920434283738759
final_average_pixel_ap,0.2272577353231481
total_classes,12
total_tasks,12
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
candle_img_auc,0.8007
candle_pixel_auc,0.9640011305719165
candle_img_ap,0.7190431740813683
candle_pixel_ap,0.14610430152393772
capsules_img_auc,0.6585
capsules_pixel_auc,0.9289876180018415
capsules_img_ap,0.7537330321117726
capsules_pixel_ap,0.12335552553611333
cashew_img_auc,0.7756000000000001
cashew_pixel_auc,0.9419811128791319
cashew_img_ap,0.8736491030086524
cashew_pixel_ap,0.3065882201411874
chewinggum_img_auc,0.77
chewinggum_pixel_auc,0.9842435089899095
chewinggum_img_ap,0.8157659263182022
chewinggum_pixel_ap,0.45590566998878235
fryum_img_auc,0.9438
fryum_pixel_auc,0.8784211398492342
fryum_img_ap,0.9737916530583863
fryum_pixel_ap,0.39957833060898296
macaroni1_img_auc,0.7258
macaroni1_pixel_auc,0.9586772359426087
macaroni1_img_ap,0.6629796920733169
macaroni1_pixel_ap,0.04556020599589231
macaroni2_img_auc,0.6786
macaroni2_pixel_auc,0.8429364584349129
macaroni2_img_ap,0.6557903975453437
macaroni2_pixel_ap,0.005385763634373569
pcb1_img_auc,0.8069999999999999
pcb1_pixel_auc,0.9757503604657164
pcb1_img_ap,0.7475293831805965
pcb1_pixel_ap,0.29418655421271184
pcb2_img_auc,0.7313
pcb2_pixel_auc,0.9389303759656583
pcb2_img_ap,0.7287096028726938
pcb2_pixel_ap,0.0746998258721989
pcb3_img_auc,0.7512871287128713
pcb3_pixel_auc,0.9625064609682175
pcb3_img_ap,0.7598582067910375
pcb3_pixel_ap,0.22771366305717758
pcb4_img_auc,0.9378217821782178
pcb4_pixel_auc,0.9589395197548601
pcb4_img_ap,0.8827882376639139
pcb4_pixel_ap,0.20120405982218392
pipe_fryum_img_auc,0.8946000000000001
pipe_fryum_pixel_auc,0.9822794732866955
pipe_fryum_img_ap,0.9308827317812256
pipe_fryum_pixel_ap,0.4468107034842357
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
oracle_mean_img_auc,0.7895840759075908
oracle_mean_pixel_auc,0.9431378662592252
