timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,fryum_img_auc,fryum_pixel_auc,fryum_routing_acc,macaroni1_img_auc,macaroni1_pixel_auc,macaroni1_routing_acc,macaroni2_img_auc,macaroni2_pixel_auc,macaroni2_routing_acc,pcb1_img_auc,pcb1_pixel_auc,pcb1_routing_acc,pcb2_img_auc,pcb2_pixel_auc,pcb2_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-09 05:45:07,8,79,0.8007,0.9640011305719165,1.0,0.6585,0.9289876180018415,1.0,0.7756000000000001,0.9419811128791319,1.0,0.77,0.9842435089899095,1.0,0.9438,0.8784211398492342,1.0,0.7258,0.9586772359426087,1.0,0.6786,0.8429364584349129,1.0,0.8069999999999999,0.9757503604657164,1.0,0.7313,0.9389303759656583,1.0,0.7657,0.9348809934556588,1.0
