timestamp,current_task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,fryum_img_auc,fryum_pixel_auc,fryum_routing_acc,macaroni1_img_auc,macaroni1_pixel_auc,macaroni1_routing_acc,macaroni2_img_auc,macaroni2_pixel_auc,macaroni2_routing_acc,pcb1_img_auc,pcb1_pixel_auc,pcb1_routing_acc,pcb2_img_auc,pcb2_pixel_auc,pcb2_routing_acc,pcb3_img_auc,pcb3_pixel_auc,pcb3_routing_acc,pcb4_img_auc,pcb4_pixel_auc,pcb4_routing_acc,pipe_fryum_img_auc,pipe_fryum_pixel_auc,pipe_fryum_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-09 02:18:03,0,79,0.8007,0.9640011305719165,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8007,0.9640011305719165,1.0
2026-01-09 02:37:53,1,79,0.8007,0.9640011305719165,1.0,0.6585,0.9289876180018415,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.7296,0.946494374286879,1.0
2026-01-09 02:54:40,2,79,0.8007,0.9640011305719165,1.0,0.6585,0.9289876180018415,1.0,0.7756000000000001,0.9419811128791319,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.7449333333333333,0.94498995381763,1.0
2026-01-09 03:11:54,3,79,0.8007,0.9640011305719165,1.0,0.6585,0.9289876180018415,1.0,0.7756000000000001,0.9419811128791319,1.0,0.77,0.9842435089899095,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.7512,0.9548033426106999,1.0
2026-01-09 03:29:04,4,79,0.8007,0.9640011305719165,1.0,0.6585,0.9289876180018415,1.0,0.7756000000000001,0.9419811128791319,1.0,0.77,0.9842435089899095,1.0,0.9438,0.8784211398492342,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.78972,0.9395269020584067,1.0
2026-01-09 04:02:20,5,79,0.8007,0.9640011305719165,1.0,0.6585,0.9289876180018415,1.0,0.7756000000000001,0.9419811128791319,1.0,0.77,0.9842435089899095,1.0,0.9438,0.8784211398492342,1.0,0.7258,0.9586772359426087,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.7790666666666667,0.9427186243724403,1.0
2026-01-09 04:36:15,6,79,0.8007,0.9640011305719165,1.0,0.6585,0.9289876180018415,1.0,0.7756000000000001,0.9419811128791319,1.0,0.77,0.9842435089899095,1.0,0.9438,0.8784211398492342,1.0,0.7258,0.9586772359426087,1.0,0.6786,0.8429364584349129,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.7647142857142858,0.9284640292385078,1.0
2026-01-09 05:10:50,7,79,0.8007,0.9640011305719165,1.0,0.6585,0.9289876180018415,1.0,0.7756000000000001,0.9419811128791319,1.0,0.77,0.9842435089899095,1.0,0.9438,0.8784211398492342,1.0,0.7258,0.9586772359426087,1.0,0.6786,0.8429364584349129,1.0,0.8069999999999999,0.9757503604657164,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.77,0.9343748206419089,1.0
2026-01-09 05:45:07,8,79,0.8007,0.9640011305719165,1.0,0.6585,0.9289876180018415,1.0,0.7756000000000001,0.9419811128791319,1.0,0.77,0.9842435089899095,1.0,0.9438,0.8784211398492342,1.0,0.7258,0.9586772359426087,1.0,0.6786,0.8429364584349129,1.0,0.8069999999999999,0.9757503604657164,1.0,0.7313,0.9389303759656583,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.7657,0.9348809934556588,1.0
2026-01-09 06:20:16,9,79,0.8007,0.9640011305719165,1.0,0.6585,0.9289876180018415,1.0,0.7756000000000001,0.9419811128791319,1.0,0.77,0.9842435089899095,1.0,0.9438,0.8784211398492342,1.0,0.7258,0.9586772359426087,1.0,0.6786,0.8429364584349129,1.0,0.8069999999999999,0.9757503604657164,1.0,0.7313,0.9389303759656583,1.0,0.7512871287128713,0.9625064609682175,1.0,-1,-1,-1.0,-1,-1,-1.0,0.7642587128712871,0.9376435402069146,1.0
2026-01-09 06:55:56,10,79,0.8007,0.9640011305719165,1.0,0.6585,0.9289876180018415,1.0,0.7756000000000001,0.9419811128791319,1.0,0.77,0.9842435089899095,1.0,0.9438,0.8784211398492342,1.0,0.7258,0.9586772359426087,1.0,0.6786,0.8429364584349129,1.0,0.8069999999999999,0.9757503604657164,1.0,0.7313,0.9389303759656583,1.0,0.7512871287128713,0.9625064609682175,1.0,0.9378217821782178,0.9589395197548601,1.0,-1,-1,-1.0,0.7800371737173717,0.939579538347637,1.0
2026-01-09 07:15:13,11,79,0.8007,0.9640011305719165,1.0,0.6585,0.9289876180018415,1.0,0.7756000000000001,0.9419811128791319,1.0,0.77,0.9842435089899095,1.0,0.9438,0.8784211398492342,1.0,0.7258,0.9586772359426087,1.0,0.6786,0.8429364584349129,1.0,0.8069999999999999,0.9757503604657164,1.0,0.7313,0.9389303759656583,1.0,0.7512871287128713,0.9625064609682175,1.0,0.9378217821782178,0.9589395197548601,1.0,0.8946000000000001,0.9822794732866955,1.0,0.7895840759075908,0.9431378662592252,1.0
