timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-07 16:35:24,8,59,1.0,0.977182596886614,1.0,0.9788230884557722,0.9722649812040439,1.0,0.9581172716394096,0.9866148286547802,1.0,0.9931781701444622,0.9851974983609814,1.0,0.9991645781119465,0.9773324828866626,1.0,0.9989285714285714,0.9867152267991868,1.0,1.0,0.98770532852206,1.0,1.0,0.9812003105680143,1.0,0.9869067103109657,0.989475949544647,1.0,0.9905687100101253,0.9826321337141101,1.0
2026-01-07 18:42:19,8,59,1.0,0.977182596886614,1.0,0.9788230884557722,0.9722649812040439,1.0,0.9581172716394096,0.9866148286547802,1.0,0.9931781701444622,0.9851974983609814,1.0,0.9991645781119465,0.9773324828866626,1.0,0.9989285714285714,0.9867152267991868,1.0,1.0,0.98770532852206,1.0,1.0,0.9812003105680143,1.0,0.9869067103109657,0.989475949544647,1.0,0.9905687100101253,0.9826321337141101,1.0
