timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-02 22:55:18,3,59,1.0,0.9813549146443409,1.0,0.9904422788605698,0.9772823071264525,1.0,0.9716792979656961,0.9868845799695917,1.0,0.9947833065810594,0.9890181362430333,1.0,0.9892262208518312,0.9836349844958545,1.0
