class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9813549146443409,False,1.0
cable,1,0.9904422788605698,0.9772823071264525,False,1.0
capsule,2,0.9716792979656961,0.9868845799695917,False,1.0
carpet,3,0.9947833065810594,0.9890181362430333,False,1.0
grid,4,0.9908103592314119,0.9762256025138119,False,1.0
hazelnut,5,0.9996428571428572,0.9867787192913433,False,1.0
leather,6,1.0,0.9919136708528818,False,1.0
metal_nut,7,1.0,0.9736150960245025,False,1.0
pill,8,0.9888161483906165,0.9896893194131764,False,1.0
screw,9,0.9169911867185898,0.9834877022226511,False,1.0
tile,10,1.0,0.9661947459054687,False,1.0
toothbrush,11,0.9055555555555556,0.9849019490984822,False,1.0
transistor,12,0.9954166666666666,0.9657248279731057,False,1.0
wood,13,0.9885964912280701,0.9378452874536759,True,1.0
Average,,0.9816238677386496,0.9779226327666084,,1.0
Task_0_Average,0,1.0,0.9813549146443409,,1.0
Task_1_Average,1,0.9904422788605698,0.9772823071264525,,1.0
Task_2_Average,2,0.9716792979656961,0.9868845799695917,,1.0
Task_3_Average,3,0.9947833065810594,0.9890181362430333,,1.0
Task_4_Average,4,0.9908103592314119,0.9762256025138119,,1.0
Task_5_Average,5,0.9996428571428572,0.9867787192913433,,1.0
Task_6_Average,6,1.0,0.9919136708528818,,1.0
Task_7_Average,7,1.0,0.9736150960245025,,1.0
Task_8_Average,8,0.9888161483906165,0.9896893194131764,,1.0
Task_9_Average,9,0.9169911867185898,0.9834877022226511,,1.0
Task_10_Average,10,1.0,0.9661947459054687,,1.0
Task_11_Average,11,0.9055555555555556,0.9849019490984822,,1.0
Task_12_Average,12,0.9954166666666666,0.9657248279731057,,1.0
Task_13_Average,13,0.9885964912280701,0.9378452874536759,,1.0
