timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-02 23:51:31,12,59,1.0,0.9813549146443409,1.0,0.9904422788605698,0.9772823071264525,1.0,0.9716792979656961,0.9868845799695917,1.0,0.9947833065810594,0.9890181362430333,1.0,0.9908103592314119,0.9762256025138119,1.0,0.9996428571428572,0.9867787192913433,1.0,1.0,0.9919136708528818,1.0,1.0,0.9736150960245025,1.0,0.9888161483906165,0.9896893194131764,1.0,0.9169911867185898,0.9834877022226511,1.0,1.0,0.9661947459054687,1.0,0.9055555555555556,0.9849019490984822,1.0,0.9954166666666666,0.9657248279731057,1.0,0.9810875120856172,0.9810055054829878,1.0
