timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-02 23:15:56,6,59,1.0,0.9813549146443409,1.0,0.9904422788605698,0.9772823071264525,1.0,0.9716792979656961,0.9868845799695917,1.0,0.9947833065810594,0.9890181362430333,1.0,0.9908103592314119,0.9762256025138119,1.0,0.9996428571428572,0.9867787192913433,1.0,1.0,0.9919136708528818,1.0,0.9924797285402276,0.9842082758059221,1.0
