Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,0.0985,0.0292,0.5571,0.0033
1,grid,100.00,0.6165,0.5114,0.8122,0.0092
2,transistor,100.00,0.6833,0.8400,0.6186,0.2244
Mean,Overall,100.00,0.4661*,0.4602*,0.6627*,0.0789*
