timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-28 21:03:13,3,39,1.0,0.9677477455644581,1.0,0.9156223893065999,0.8986806393834703,1.0,0.8079166666666666,0.9393038497732004,1.0,0.4271367083418734,0.827543986819058,1.0,0.787668941078785,0.9083190553850466,1.0
