metric,value
experiment_name,Version5.7-DirC-MultiOrientation
strategy,MoLE-Flow
final_average_img_auc,0.787668941078785
final_average_pixel_auc,0.9083190553850466
final_average_img_ap,0.8788360267993197
final_average_pixel_ap,0.2331759230666195
total_classes,4
total_tasks,4
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9677477455644581
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.17817339476152466
grid_img_auc,0.9156223893065999
grid_pixel_auc,0.8986806393834703
grid_img_ap,0.9701712751646347
grid_pixel_ap,0.1329233379151623
transistor_img_auc,0.8079166666666666
transistor_pixel_auc,0.9393038497732004
transistor_img_ap,0.7989817514915065
transistor_pixel_ap,0.5999625538260956
screw_img_auc,0.4271367083418734
screw_pixel_auc,0.827543986819058
screw_img_ap,0.7461910805411374
screw_pixel_ap,0.021644405763695338
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
oracle_mean_img_auc,0.787668941078785
oracle_mean_pixel_auc,0.9083190553850466
